day,peak_event_slot,participant_count,members_per_site,site,participant_bus_zero_based,exact_per_member_shapley_usd,site_total_shapley_usd,grand_coalition_value_usd,budget_residual_usd,count_states_evaluated,full_coalitions_avoided,solve_seconds,network,checkpoint_schema_version,panel_checksum
74,64,8,2,4,20,0.0,0.0,0.0,7.105427357601002e-15,81,175,0.5337041499988118,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
74,64,12,3,1,2,14.733501227402831,44.20050368220849,0.0,6.927791673660977e-14,256,3840,1.727745045998745,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
74,64,12,3,2,7,-14.733501227402808,-44.20050368220842,0.0,6.927791673660977e-14,256,3840,1.727745045998745,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
74,64,12,3,3,14,0.0,0.0,0.0,6.927791673660977e-14,256,3840,1.727745045998745,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
74,64,12,3,4,20,0.0,0.0,0.0,6.927791673660977e-14,256,3840,1.727745045998745,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
74,64,16,4,1,2,11.050989252217693,44.20395700887077,0.0,2.1316282072803006e-14,625,64911,4.445756845998403,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
74,64,16,4,2,7,-11.050989252217688,-44.20395700887075,0.0,2.1316282072803006e-14,625,64911,4.445756845998403,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
74,64,16,4,3,14,0.0,0.0,0.0,2.1316282072803006e-14,625,64911,4.445756845998403,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
74,64,16,4,4,20,0.0,0.0,0.0,2.1316282072803006e-14,625,64911,4.445756845998403,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
74,64,20,5,1,2,8.840914736305256,44.204573681526284,0.0,1.7763568394002505e-14,1296,1047280,9.357598962000338,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
74,64,20,5,2,7,-8.840914736305253,-44.20457368152626,0.0,1.7763568394002505e-14,1296,1047280,9.357598962000338,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
74,64,20,5,3,14,0.0,0.0,0.0,1.7763568394002505e-14,1296,1047280,9.357598962000338,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
74,64,20,5,4,20,0.0,0.0,0.0,1.7763568394002505e-14,1296,1047280,9.357598962000338,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
75,67,4,1,1,2,101.08970378179944,101.08970378179944,0.0,0.0,16,0,0.10659355800089543,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
75,67,4,1,2,7,-101.08970378179944,-101.08970378179944,0.0,0.0,16,0,0.10659355800089543,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
75,67,4,1,3,14,0.0,0.0,0.0,0.0,16,0,0.10659355800089543,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
75,67,4,1,4,20,0.0,0.0,0.0,0.0,16,0,0.10659355800089543,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
75,67,8,2,1,2,50.55590192739204,101.11180385478409,0.0,-1.4210854715202004e-14,81,175,0.5455476739989535,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
75,67,8,2,2,7,-50.55590192739205,-101.1118038547841,0.0,-1.4210854715202004e-14,81,175,0.5455476739989535,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
75,67,8,2,3,14,0.0,0.0,0.0,-1.4210854715202004e-14,81,175,0.5455476739989535,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
75,67,8,2,4,20,0.0,0.0,0.0,-1.4210854715202004e-14,81,175,0.5455476739989535,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
75,67,12,3,1,2,33.718850129635186,101.15655038890556,0.0,1.0658141036401503e-13,256,3840,1.7180942580016563,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
75,67,12,3,2,7,-33.71885012963515,-101.15655038890546,0.0,1.0658141036401503e-13,256,3840,1.7180942580016563,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
75,67,12,3,3,14,0.0,0.0,0.0,1.0658141036401503e-13,256,3840,1.7180942580016563,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
75,67,12,3,4,20,0.0,0.0,0.0,1.0658141036401503e-13,256,3840,1.7180942580016563,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
75,67,16,4,1,2,25.301240313625975,101.2049612545039,0.0,1.2789769243681803e-13,625,64911,4.162552058001893,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
75,67,16,4,2,7,-25.301240313625943,-101.20496125450377,0.0,1.2789769243681803e-13,625,64911,4.162552058001893,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
75,67,16,4,3,14,0.0,0.0,0.0,1.2789769243681803e-13,625,64911,4.162552058001893,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
75,67,16,4,4,20,0.0,0.0,0.0,1.2789769243681803e-13,625,64911,4.162552058001893,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
75,67,20,5,1,2,20.242472967076946,101.21236483538473,0.0,-1.0658141036401503e-13,1296,1047280,8.654180916000769,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
75,67,20,5,2,7,-20.242472967076967,-101.21236483538483,0.0,-1.0658141036401503e-13,1296,1047280,8.654180916000769,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
75,67,20,5,3,14,0.0,0.0,0.0,-1.0658141036401503e-13,1296,1047280,8.654180916000769,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
75,67,20,5,4,20,0.0,0.0,0.0,-1.0658141036401503e-13,1296,1047280,8.654180916000769,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
76,70,4,1,1,2,30.252173764639338,30.252173764639338,1.8189894035458565e-12,7.105427357601002e-15,16,0,0.10555805100011639,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
76,70,4,1,2,7,-30.25217376463751,-30.25217376463751,1.8189894035458565e-12,7.105427357601002e-15,16,0,0.10555805100011639,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
76,70,4,1,3,14,0.0,0.0,1.8189894035458565e-12,7.105427357601002e-15,16,0,0.10555805100011639,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
76,70,4,1,4,20,0.0,0.0,1.8189894035458565e-12,7.105427357601002e-15,16,0,0.10555805100011639,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
76,70,8,2,1,2,15.108623201197746,30.217246402395492,1.8189894035458565e-12,-3.552713678800501e-15,81,175,0.5379799830006959,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
76,70,8,2,2,7,-15.108623201196838,-30.217246402393677,1.8189894035458565e-12,-3.552713678800501e-15,81,175,0.5379799830006959,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
76,70,8,2,3,14,0.0,0.0,1.8189894035458565e-12,-3.552713678800501e-15,81,175,0.5379799830006959,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
76,70,8,2,4,20,0.0,0.0,1.8189894035458565e-12,-3.552713678800501e-15,81,175,0.5379799830006959,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
76,70,12,3,1,2,10.068803587187178,30.206410761561536,1.8189894035458565e-12,3.552713678800501e-15,256,3840,1.730873430002248,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
76,70,12,3,2,7,-10.06880358718657,-30.20641076155971,1.8189894035458565e-12,3.552713678800501e-15,256,3840,1.730873430002248,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
76,70,12,3,3,14,0.0,0.0,1.8189894035458565e-12,3.552713678800501e-15,256,3840,1.730873430002248,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
76,70,12,3,4,20,0.0,0.0,1.8189894035458565e-12,3.552713678800501e-15,256,3840,1.730873430002248,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
76,70,16,4,1,2,7.551167555244312,30.20467022097725,1.8189894035458565e-12,-1.0658141036401503e-14,625,64911,4.256157013001939,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
76,70,16,4,2,7,-7.55116755524386,-30.20467022097544,1.8189894035458565e-12,-1.0658141036401503e-14,625,64911,4.256157013001939,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
76,70,16,4,3,14,0.0,0.0,1.8189894035458565e-12,-1.0658141036401503e-14,625,64911,4.256157013001939,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
76,70,16,4,4,20,0.0,0.0,1.8189894035458565e-12,-1.0658141036401503e-14,625,64911,4.256157013001939,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
76,70,20,5,1,2,6.040394392788506,30.20197196394253,1.8189894035458565e-12,-3.375077994860476e-14,1296,1047280,9.140810002998478,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
76,70,20,5,2,7,-6.040394392788149,-30.201971963940743,1.8189894035458565e-12,-3.375077994860476e-14,1296,1047280,9.140810002998478,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
76,70,20,5,3,14,0.0,0.0,1.8189894035458565e-12,-3.375077994860476e-14,1296,1047280,9.140810002998478,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
76,70,20,5,4,20,0.0,0.0,1.8189894035458565e-12,-3.375077994860476e-14,1296,1047280,9.140810002998478,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
77,64,4,1,1,2,17.32101870500719,17.32101870500719,0.0,0.0,16,0,0.11143900199749623,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
77,64,4,1,2,7,-17.32101870500719,-17.32101870500719,0.0,0.0,16,0,0.11143900199749623,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
77,64,4,1,3,14,0.0,0.0,0.0,0.0,16,0,0.11143900199749623,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
77,64,4,1,4,20,0.0,0.0,0.0,0.0,16,0,0.11143900199749623,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
77,64,8,2,1,2,8.65476555437499,17.30953110874998,0.0,0.0,81,175,0.585444684002141,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
77,64,8,2,2,7,-8.65476555437499,-17.30953110874998,0.0,0.0,81,175,0.585444684002141,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
77,64,8,2,3,14,0.0,0.0,0.0,0.0,81,175,0.585444684002141,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
77,64,8,2,4,20,0.0,0.0,0.0,0.0,81,175,0.585444684002141,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
77,64,12,3,1,2,5.768503483352502,17.305510450057504,0.0,-1.3322676295501878e-14,256,3840,1.7110515909989772,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
77,64,12,3,2,7,-5.768503483352506,-17.30551045005752,0.0,-1.3322676295501878e-14,256,3840,1.7110515909989772,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
77,64,12,3,3,14,0.0,0.0,0.0,-1.3322676295501878e-14,256,3840,1.7110515909989772,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
77,64,12,3,4,20,0.0,0.0,0.0,-1.3322676295501878e-14,256,3840,1.7110515909989772,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
77,64,16,4,1,2,4.326069909043659,17.304279636174638,0.0,1.0658141036401503e-14,625,64911,4.136073576999479,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
77,64,16,4,2,7,-4.326069909043657,-17.304279636174627,0.0,1.0658141036401503e-14,625,64911,4.136073576999479,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
77,64,16,4,3,14,0.0,0.0,0.0,1.0658141036401503e-14,625,64911,4.136073576999479,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
77,64,16,4,4,20,0.0,0.0,0.0,1.0658141036401503e-14,625,64911,4.136073576999479,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
77,64,20,5,1,2,3.4607848135437775,17.30392406771889,0.0,-3.3306690738754696e-14,1296,1047280,8.538807932000054,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
77,64,20,5,2,7,-3.460784813543784,-17.30392406771892,0.0,-3.3306690738754696e-14,1296,1047280,8.538807932000054,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
77,64,20,5,3,14,0.0,0.0,0.0,-3.3306690738754696e-14,1296,1047280,8.538807932000054,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
77,64,20,5,4,20,0.0,0.0,0.0,-3.3306690738754696e-14,1296,1047280,8.538807932000054,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
78,66,4,1,1,2,19.146416296917778,19.146416296917778,3.637978807091713e-12,0.0,16,0,0.10705693700219854,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
78,66,4,1,2,7,-19.14641629691414,-19.14641629691414,3.637978807091713e-12,0.0,16,0,0.10705693700219854,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
78,66,4,1,3,14,0.0,0.0,3.637978807091713e-12,0.0,16,0,0.10705693700219854,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
78,66,4,1,4,20,0.0,0.0,3.637978807091713e-12,0.0,16,0,0.10705693700219854,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
78,66,8,2,1,2,9.573208148458889,19.146416296917778,3.637978807091713e-12,7.105427357601002e-15,81,175,0.5679615769986412,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
78,66,8,2,2,7,-9.573208148457066,-19.146416296914133,3.637978807091713e-12,7.105427357601002e-15,81,175,0.5679615769986412,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
78,66,8,2,3,14,0.0,0.0,3.637978807091713e-12,7.105427357601002e-15,81,175,0.5679615769986412,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
78,66,8,2,4,20,0.0,0.0,3.637978807091713e-12,7.105427357601002e-15,81,175,0.5679615769986412,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
78,66,12,3,1,2,6.382138765638891,19.146416296916673,3.637978807091713e-12,-6.217248937900877e-15,256,3840,1.727696672998718,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
78,66,12,3,2,7,-6.382138765637681,-19.146416296913042,3.637978807091713e-12,-6.217248937900877e-15,256,3840,1.727696672998718,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
78,66,12,3,3,14,0.0,0.0,3.637978807091713e-12,-6.217248937900877e-15,256,3840,1.727696672998718,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
78,66,12,3,4,20,0.0,0.0,3.637978807091713e-12,-6.217248937900877e-15,256,3840,1.727696672998718,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
78,66,16,4,1,2,4.786604074229129,19.146416296916517,3.637978807091713e-12,-3.552713678800501e-15,625,64911,4.205151225996815,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
78,66,16,4,2,7,-4.7866040742282205,-19.146416296912882,3.637978807091713e-12,-3.552713678800501e-15,625,64911,4.205151225996815,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
78,66,16,4,3,14,0.0,0.0,3.637978807091713e-12,-3.552713678800501e-15,625,64911,4.205151225996815,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
78,66,16,4,4,20,0.0,0.0,3.637978807091713e-12,-3.552713678800501e-15,625,64911,4.205151225996815,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
78,66,20,5,1,2,3.8292832593837995,19.146416296918996,3.637978807091713e-12,-1.865174681370263e-14,1296,1047280,9.384510518000752,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
78,66,20,5,2,7,-3.8292832593830757,-19.14641629691538,3.637978807091713e-12,-1.865174681370263e-14,1296,1047280,9.384510518000752,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
78,66,20,5,3,14,0.0,0.0,3.637978807091713e-12,-1.865174681370263e-14,1296,1047280,9.384510518000752,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
78,66,20,5,4,20,0.0,0.0,3.637978807091713e-12,-1.865174681370263e-14,1296,1047280,9.384510518000752,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
79,69,4,1,1,2,38.63004864436607,38.63004864436607,0.0,0.0,16,0,0.11738000300101703,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
79,69,4,1,2,7,-38.63004864436607,-38.63004864436607,0.0,0.0,16,0,0.11738000300101703,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
79,69,4,1,3,14,0.0,0.0,0.0,0.0,16,0,0.11738000300101703,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
79,69,4,1,4,20,0.0,0.0,0.0,0.0,16,0,0.11738000300101703,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
79,69,8,2,1,2,19.315024322183337,38.630048644366674,0.0,-7.105427357601002e-15,81,175,0.6450813510018634,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
79,69,8,2,2,7,-19.31502432218334,-38.63004864436668,0.0,-7.105427357601002e-15,81,175,0.6450813510018634,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
79,69,8,2,3,14,0.0,0.0,0.0,-7.105427357601002e-15,81,175,0.6450813510018634,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
79,69,8,2,4,20,0.0,0.0,0.0,-7.105427357601002e-15,81,175,0.6450813510018634,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
79,69,12,3,1,2,12.876682881455718,38.63004864436715,0.0,-4.263256414560601e-14,256,3840,1.9648234029991727,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
79,69,12,3,2,7,-12.876682881455732,-38.63004864436719,0.0,-4.263256414560601e-14,256,3840,1.9648234029991727,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
79,69,12,3,3,14,0.0,0.0,0.0,-4.263256414560601e-14,256,3840,1.9648234029991727,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
79,69,12,3,4,20,0.0,0.0,0.0,-4.263256414560601e-14,256,3840,1.9648234029991727,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
79,69,16,4,1,2,9.657512161091553,38.63004864436621,0.0,7.105427357601002e-15,625,64911,4.483585097998002,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
79,69,16,4,2,7,-9.657512161091551,-38.630048644366205,0.0,7.105427357601002e-15,625,64911,4.483585097998002,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
79,69,16,4,3,14,0.0,0.0,0.0,7.105427357601002e-15,625,64911,4.483585097998002,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
79,69,16,4,4,20,0.0,0.0,0.0,7.105427357601002e-15,625,64911,4.483585097998002,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
79,69,20,5,1,2,7.726009728873301,38.630048644366504,0.0,1.7763568394002505e-14,1296,1047280,8.753963746999943,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
79,69,20,5,2,7,-7.726009728873297,-38.63004864436648,0.0,1.7763568394002505e-14,1296,1047280,8.753963746999943,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
79,69,20,5,3,14,0.0,0.0,0.0,1.7763568394002505e-14,1296,1047280,8.753963746999943,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
79,69,20,5,4,20,0.0,0.0,0.0,1.7763568394002505e-14,1296,1047280,8.753963746999943,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
80,65,4,1,1,2,36.75294950109037,36.75294950109037,3.637978807091713e-12,7.105427357601002e-15,16,0,0.10537810399910086,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
80,65,4,1,2,7,-36.752949501086725,-36.752949501086725,3.637978807091713e-12,7.105427357601002e-15,16,0,0.10537810399910086,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
80,65,4,1,3,14,0.0,0.0,3.637978807091713e-12,7.105427357601002e-15,16,0,0.10537810399910086,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
80,65,4,1,4,20,0.0,0.0,3.637978807091713e-12,7.105427357601002e-15,16,0,0.10537810399910086,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
80,65,8,2,1,2,18.38476260317793,36.76952520635586,3.637978807091713e-12,0.0,81,175,0.5377890950003348,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
80,65,8,2,2,7,-18.38476260317611,-36.76952520635222,3.637978807091713e-12,0.0,81,175,0.5377890950003348,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
80,65,8,2,3,14,0.0,0.0,3.637978807091713e-12,0.0,81,175,0.5377890950003348,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
80,65,8,2,4,20,0.0,0.0,3.637978807091713e-12,0.0,81,175,0.5377890950003348,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
80,65,12,3,1,2,12.260928590189334,36.782785770568,3.637978807091713e-12,1.2434497875801753e-14,256,3840,1.7293368890022975,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
80,65,12,3,2,7,-12.260928590188117,-36.78278577056435,3.637978807091713e-12,1.2434497875801753e-14,256,3840,1.7293368890022975,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
80,65,12,3,3,14,0.0,0.0,3.637978807091713e-12,1.2434497875801753e-14,256,3840,1.7293368890022975,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
80,65,12,3,4,20,0.0,0.0,3.637978807091713e-12,1.2434497875801753e-14,256,3840,1.7293368890022975,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
80,65,16,4,1,2,9.198537992116394,36.79415196846558,3.637978807091713e-12,-7.815970093361102e-14,625,64911,4.190734300002077,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
80,65,16,4,2,7,-9.198537992115504,-36.79415196846202,3.637978807091713e-12,-7.815970093361102e-14,625,64911,4.190734300002077,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
80,65,16,4,3,14,0.0,0.0,3.637978807091713e-12,-7.815970093361102e-14,625,64911,4.190734300002077,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
80,65,16,4,4,20,0.0,0.0,3.637978807091713e-12,-7.815970093361102e-14,625,64911,4.190734300002077,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
80,65,20,5,1,2,7.3608510510970895,36.804255255485444,3.637978807091713e-12,7.460698725481052e-14,1296,1047280,9.011650411997834,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
80,65,20,5,2,7,-7.360851051096347,-36.804255255481735,3.637978807091713e-12,7.460698725481052e-14,1296,1047280,9.011650411997834,IEEE RTS 24-bus,2,ea8027473491d1a58705644f9e1667365a5435516826056f10101539b8ca4131
