network,snapshot_index,day,event_slot,method,peak_dc_penetration,outage,solver_success,maximum_apparent_line_loading,maximum_voltage_violation_pu,minimum_voltage_pu,maximum_voltage_pu,maximum_nonreference_active_plan_deviation_mw,reference_generator_loss_recourse_mw,load_multiplier,data_center_power_factor,dc_power_scale,validation_trace_peak_mw,schema_version
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,20,1,0.0238787957888985,0.0,1.0094672178535693,1.059999994092652,0.0,0.5214192875984622,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,21,1,0.0238625467435315,0.0,1.0094573994654856,1.059999999154608,0.0,0.06630885345308,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,22,1,0.0238608584618958,0.0,1.009421129589585,1.0599999992391416,0.0,0.5832445431408075,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,23,1,0.0238738426428211,0.0,1.0094598926976377,1.0599999992350415,0.0,0.0444902180976214,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,24,1,0.0238710941709794,0.0,1.0094718267505882,1.0599999992652704,0.0,-0.0298599390943081,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,25,1,0.0238655029850346,0.0,1.0094493199321946,1.059999999332916,0.0,0.0035773748949452,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,26,1,0.0238755063095145,0.0,1.009495590877521,1.0599999991637985,0.0,0.0606079322074322,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,27,1,0.0238778323029769,0.0,1.0095169957805632,1.0599999991469256,0.0,0.2421769571137133,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,28,1,0.0238799064742223,0.0,1.0095352156163129,1.0599999924165395,0.0,0.4277767575788402,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,29,1,0.0238722963119584,0.0,1.009352535306087,1.0599999947684091,0.0,0.0747317701919882,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,30,1,0.0238897475893178,0.0,1.0093230152103625,1.0599999976578105,0.0,1.4449499537299175,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,31,1,0.0238729316473149,0.0,1.009391914574172,1.0599999951580648,0.0,-0.2473903443714675,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,32,1,0.0238875947868521,0.0,1.0094778909170825,1.0599999976153769,0.0,1.9395141371983868,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,33,1,0.0238724661571878,0.0,1.0094674177420826,1.0599999991346338,0.0,0.1352331053491582,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,34,1,0.0238711077784864,0.0,1.0094638835296486,1.0599999991526978,0.0,0.0210855704451375,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,35,1,0.0238190403446395,0.0,1.0092435899688394,1.0599999964153044,0.0,2.9536176376512344,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,36,1,0.0243303101580617,0.0,1.0095989263349945,1.0599999935867588,0.0,0.2387328050132282,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,37,1,0.0238611849079512,0.0,0.99183066216566,1.059999999521162,0.0,5.805131806985827,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,38,1,0.0238633253002295,0.0,1.0094433298275347,1.0599999990958509,0.0,0.1038657892696619,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,39,1,0.0238695559649531,0.0,1.0094590272280857,1.059999999147625,0.0,0.0216105387577272,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,40,1,0.0238746155963187,0.0,1.0095299095433587,1.0599999992251423,0.0,0.3687792143969943,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,41,1,0.0238711848358216,0.0,1.0094680066834756,1.0599999991572795,0.0,0.0090200400368019,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,42,1,0.0238704580893928,0.0,1.0094604529739375,1.059999999153323,0.0,0.0007829785638193,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,43,1,0.0238384665860561,0.0,1.00938071921844,1.05999999369523,0.0,0.0187790322571288,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,44,1,0.0238358468636345,0.0,1.0093895570335367,1.0599999993785685,0.0,0.0284902978213779,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,45,1,0.0238707830969756,0.0,1.009456070234507,1.0599999992030793,0.0,0.0047960460682929,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,46,1,0.0238785299989204,0.0,1.0094731124855516,1.0599999933737994,0.0,0.0790858888183265,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,47,1,0.0238264477806017,0.0,1.0093599231189538,1.0599999994300011,0.0,0.137956360847653,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,48,1,0.0238810709168743,0.0,1.0095978985197194,1.059999993566235,0.0,0.0325729007194297,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,49,1,0.0238406124262175,0.0,1.009386939430165,1.059999994294113,0.0,0.4513182517303846,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,50,1,0.0239520762085046,0.0,1.007519083263086,1.0599999804359073,0.0,5.734009118171201,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,51,1,0.0237420734745572,0.0,1.00874208046373,1.0599999966282356,0.0,0.7902557401723982,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,52,1,0.0237805725634197,0.0,1.0091837408898887,1.0599999993965077,0.0,0.4366784264815351,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,53,1,0.0237251479346181,0.0,1.0021045821750756,1.0599999941968288,0.0,0.0039257873614531,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,54,1,0.0237697672985193,0.0,1.0091061564552737,1.0599999996985887,0.0,0.2839964711930349,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,55,1,0.0238633788990669,0.0,1.0093867465594817,1.0599999990664772,0.0,0.0892017375916793,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,56,1,0.0238730991214069,0.0,1.0094508699835876,1.0599999990987647,0.0,-0.0036650061391014,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,57,1,0.0238757927231197,0.0,1.009463310474312,1.059999999100088,0.0,0.0314878722535922,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,58,1,0.0238932942630016,0.0,1.009534844089519,1.059999992527104,0.0,-0.2198155674893769,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,59,1,0.0238923266406977,0.0,1.0094961948816414,1.0599999923703824,0.0,-0.0451514442926281,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,60,1,0.0233648302981044,0.0,0.985359407454364,1.0599999862684468,0.0,0.9569704050677216,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,61,1,0.0238837753262727,0.0,1.0091903788936991,1.0599999900272592,0.0,0.3265954232879267,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,62,1,0.023873627773734,0.0,1.0094655148053504,1.059999993145346,0.0,0.1144940196950301,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,63,1,0.0238716369142338,0.0,1.00942670775524,1.0599999992212237,0.0,0.0390548555682528,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,64,1,0.0238711205312162,0.0,1.0092438082470396,1.0599999930133106,0.0,0.053350482726131,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,65,1,0.0238866337022412,0.0,1.0094555505771643,1.059999999016762,0.0,0.6654373131270859,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,66,1,0.0238866337022412,0.0,1.0094555505771643,1.059999999016762,0.0,0.6654373131270859,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,67,1,0.0238712380357956,0.0,1.0093768243606394,1.059999992767671,0.0,0.3191671467176888,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,68,1,0.0238734884473139,0.0,1.0093927069782576,1.0599999932096245,0.0,0.3354541100819688,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,69,1,0.0238699336823889,0.0,1.00934764600218,1.0599999928311674,0.0,0.3999039109022249,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,70,1,0.0238698916664835,0.0,1.0093240596265514,1.059999992711018,0.0,0.4829285838325177,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,71,1,0.0238701923762724,0.0,1.0094110427835223,1.0599999991541946,0.0,0.1188226479746958,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,72,1,0.0238703401064059,0.0,1.0094536050217011,1.059999999153434,0.0,0.0040160861410356,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,73,1,0.023870411009877,0.0,1.009434125736353,1.0599999991662423,0.0,0.0810609123741699,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,74,1,0.0238698610541214,0.0,1.009390880042398,1.0599999930403892,0.0,0.2344386609533728,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,75,1,0.0238699668412366,0.0,1.0094025063795231,1.0599999930271684,0.0,0.18439517654582,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,76,1,0.0238703590641134,0.0,1.009458912315928,1.059999999151746,0.0,0.002169591444499,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,77,1,0.0238702889924253,0.0,1.009448368548741,1.0599999991553768,0.0,0.0196160837933518,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,78,1,0.0238703740938711,0.0,1.0094612286417723,1.0599999991545022,0.0,-0.0059989382405944,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,79,1,0.0238703018726058,0.0,1.009444250389789,1.0599999991487818,0.0,0.0186088962101109,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,80,1,0.0238701734219005,0.0,1.0094104700503583,1.0599999991574676,0.0,0.1261290190766999,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,81,1,0.023870435612398,0.0,1.009464815184036,1.05999999915437,0.0,-0.0093340627257987,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,82,1,0.0238703446101819,0.0,1.009450093515262,1.0599999991530935,0.0,0.0099986304586252,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,83,1,0.023870870981975,0.0,1.0094450916777316,1.059999999162396,0.0,0.2423525564430235,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,84,1,0.0238704865284345,0.0,1.00943404142801,1.0599999991586964,0.0,0.1611183727798106,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,85,1,0.023870470130136,0.0,1.009431976065327,1.0599999991582132,0.0,0.1660807749406387,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,86,1,0.0238707866020876,0.0,1.0094327462217725,1.0599999929878017,0.0,0.3021435516375277,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,87,1,0.023869593697697,0.0,1.0095709223188976,1.059999994126496,0.0,0.0316683423806125,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,88,1,0.0238695879995162,0.0,1.0095712942079285,1.0599999940416416,0.0,0.058886862171505,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,89,1,0.0238700846051159,0.0,1.0094258014213953,1.0599999991025657,0.0,0.3220127559973207,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,90,1,0.023870449645943,0.0,1.0094551608310285,1.0599999991538078,0.0,-0.0033579468719437,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,91,1,0.0238705198896588,0.0,1.0094413978919918,1.0599999991532376,0.0,0.0362414111142754,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,92,1,0.0238703543353729,0.0,1.0093711375034984,1.0599999941102205,0.0,1.671755493494544,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,93,1,0.0238715796273576,0.0,0.996768077119944,1.0599999843794017,0.0,1.636312223121081,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,94,1,0.0238766897477549,0.0,1.0083558188528978,1.059999988068462,0.0,-0.0756183931410987,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,95,1,0.023929245465464,0.0,1.003508263953159,1.0599999944696543,0.0,5.540129737116587,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,96,1,0.0238974012633298,0.0,1.0050851089174706,1.0599999809058631,0.0,2.3483651198435496,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,97,1,0.0238791194497894,0.0,1.0094035584310597,1.0599999954922754,0.0,0.6078235552572551,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,98,1,0.0238791194497894,0.0,1.0094035584310597,1.0599999954922754,0.0,0.6078235552572551,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,99,1,0.0238701484316199,0.0,1.0096753405328305,1.059999993454441,0.0,0.0725747681714779,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,100,1,0.0238711089416695,0.0,1.0094286115368076,1.059999999156113,0.0,0.0149226868451251,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,101,1,0.0238294859165388,0.0,1.0119200849622485,1.0599999940992444,0.0,0.0986089700776915,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,102,1,0.0238720694850633,0.0,1.0092985513798696,1.0599999991531444,0.0,0.1906195877485856,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,103,1,0.0238719472179332,0.0,1.004063684409002,1.0599999944061316,0.0,-0.3441040882937329,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,104,1,0.0238715260508269,0.0,1.0095193056148646,1.0599999931612856,0.0,0.1345850748674877,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,105,1,0.0238704862570487,0.0,1.0094562326388796,1.059999993258762,0.0,0.0202931600811098,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,106,1,0.023880223725165,0.0,1.0070017130913491,1.0599999596426928,0.0,1.3397090318543403,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,107,1,0.0238675856642136,0.0,1.0099394608301606,1.0599999953365922,0.0,1.48076097349292,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,108,1,0.0238705497839484,0.0,1.0094656223393452,1.0599999991702709,0.0,-0.0132603290095403,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,109,1,0.0238712857905513,0.0,1.009454216518248,1.0599999969526377,0.0,-0.0317460846738413,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,110,1,0.0238712999419397,0.0,1.0094225910467924,1.0599999991563531,0.0,0.0067865023881097,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,111,1,0.0238713002169506,0.0,1.0094420198011689,1.0599999991796905,0.0,-0.0362134551859014,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,113,1,0.0238707149648807,0.0,1.009455970545776,1.0599999991848064,0.0,0.0752181065379602,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,114,1,0.0238705853338635,0.0,1.0094510383485886,1.0599999991818605,0.0,0.0005078556727653,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,115,1,0.0238696897230901,0.0,1.0098356756347897,1.059999994033283,0.0,1.007393712731414,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,116,1,0.0238699242925482,0.0,1.0094872565325963,1.0599999932289546,0.0,0.269363424760769,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,117,1,0.0238698874039288,0.0,1.0094691965340272,1.059999993871749,0.0,0.6593768528006194,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,118,1,0.0238703338991675,0.0,1.0097741339741195,1.0599999942100702,0.0,0.2953114153187641,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,119,1,0.0238700707747794,0.0,1.009448615033065,1.0599999923739205,0.0,0.1535398578939748,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,120,1,0.0238703867611194,0.0,1.0094037003608811,1.059999992016756,0.0,0.0540790997708313,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,121,1,0.0238704254622688,0.0,1.0085996658423393,1.0599999910255264,0.0,0.0965436797764596,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,122,1,0.0238701624305519,0.0,1.009988358989064,1.0599999991749844,0.0,0.2593393635369807,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,123,1,0.0238702584256923,0.0,1.009754381600885,1.0599999991337663,0.0,0.1381701122064669,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,124,1,0.0238701789139407,0.0,1.0099764933172517,1.059999999083962,0.0,0.3523835239500386,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,125,1,0.0238705922005357,0.0,0.9900264976713704,1.05999998708274,0.0,0.0108562879073588,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,126,1,0.0238688195148784,0.0,1.014968224289663,1.0599999967718652,0.0,0.0454486492785974,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,127,1,0.0238703575499784,0.0,1.009408970577825,1.0599999953534651,0.0,-0.002047737079863,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,128,1,0.0238703165308531,0.0,1.0097763759100673,1.0599999990107911,0.0,0.2752873815908572,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,129,1,0.0238703540845487,0.0,1.0092043805696045,1.0599999903512274,0.0,0.0563719056031004,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,130,1,0.0238704343705149,0.0,1.0090136283837567,1.0599999932920623,0.0,0.3229656258137936,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,131,1,0.023870332744849,0.0,1.0094797409649758,1.0599999935202529,0.0,0.1607898538171355,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,134,1,0.0238703501003766,0.0,1.0095043095135745,1.0599999926757278,0.0,0.136918678120594,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,135,1,0.0238703634673331,0.0,1.009486138873927,1.059999994476543,0.0,0.5347865294769178,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,136,1,0.0238703275722069,0.0,1.0097348807425888,1.0599999931756678,0.0,0.7374366835906585,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,137,1,0.023870361672233,0.0,1.009459863085148,1.0599999952612484,0.0,0.3118196206205255,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,138,1,0.0238703818198658,0.0,1.0094379245182654,1.0599999931173392,0.0,1.175712175920694,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,139,1,0.0238703161883091,0.0,1.00950517823678,1.059999991574833,0.0,0.0009127761599643,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,140,1,0.0238705024360435,0.0,1.0087009937609923,1.059999990210999,0.0,1.917160928967604,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,141,1,0.0238703720931576,0.0,1.0094144100901568,1.059999993177026,0.0,0.1833859884663411,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,142,1,0.0238703258225354,0.0,1.0095262239143556,1.0599999922556598,0.0,0.0348206958757657,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,143,1,0.0238703806819189,0.0,1.0094179202711673,1.0599999938638065,0.0,0.2478461590569338,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,144,1,0.0238703687777024,0.0,1.0094399505654084,1.0599999933289916,0.0,0.1888631744327824,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,145,1,0.0238703644804216,0.0,1.0094218037394052,1.0599999939388232,0.0,0.130678447464362,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,146,1,0.0238703027896682,0.0,1.0096343238775292,1.0599999929873596,0.0,0.114840563037518,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,147,1,0.0238702318864961,0.0,1.0100722489019307,1.0599999935590552,0.0,0.0762274618896583,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,148,1,0.0238703444712037,0.0,1.0092043315750383,1.059999993468658,0.0,0.0665709879037592,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,149,1,0.0238703364587976,0.0,1.0094227072190065,1.0599999934431044,0.0,0.0150429481238631,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,150,1,0.0238702473336291,0.0,1.0101158324496635,1.0599999956412602,0.0,0.1242240523081079,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,151,1,0.0238702767868653,0.0,1.0098620777977498,1.059999995007938,0.0,0.159560051113516,0.45,0.95,0.2264157461580293,252.92852185302465,4
IEEE 118-bus,1,61,71,Trace-Anchored Reference,0.03,152,1,0.0238703298020827,0.0,1.009734365752114,1.059999999178117,0.0,0.0779920729221999,0.45,0.95,0.2264157461580293,252.92852185302465,4
