day,interval,line,loading_percent
72,1,181,0.5128253891420524
72,1,182,2.5733877692268057
72,1,183,11.294117647058819
72,1,184,25.808526824915095
72,1,185,4.828394374583978
72,2,0,7.532248986965692
72,2,1,24.891592072625443
72,2,2,56.397046084132484
72,2,3,37.779628701420634
72,2,4,47.367005850078854
72,2,5,19.003369486442523
72,2,6,59.48488045007036
72,2,7,29.364503742884963
72,2,8,59.568661971830984
72,2,9,40.93960338282997
72,2,10,48.66895690961052
72,2,11,22.611787645021046
72,2,12,20.247480775045155
72,2,13,5.901956160383141
72,2,14,9.271908717157844
72,2,15,22.815772362052616
72,2,16,12.245093424429413
72,2,17,1.5754924058255932
72,2,18,3.5070076881169614
72,2,19,4.758529754107183
72,2,20,69.07521405117924
72,2,21,10.250640002066056
72,2,22,46.70683670498628
72,2,23,11.792148726778654
72,2,24,6.601260298915969
72,2,25,6.4997394136900715
72,2,26,16.40126741924882
72,2,27,23.859687265208105
72,2,28,29.252945692174386
72,2,29,5.589118374806666
72,2,30,83.80401514110495
72,2,31,10.638876892447872
72,2,32,75.151755012172
72,2,33,18.318727620987328
72,2,34,9.427021854859367
72,2,35,29.25919015187002
72,2,36,12.645104114774734
72,2,37,63.33997807823544
72,2,38,7.892938026158716
72,2,39,5.126995848960305
72,2,40,55.85722645455071
72,2,41,20.03945531124663
72,2,42,8.45347999268456
72,2,43,5.967249360131052
72,2,44,1.0830989964302615
72,2,45,0.36460389112715846
72,2,46,18.46954448479074
72,2,47,8.525406467404789
72,2,48,19.944039144942604
72,2,49,55.704779670472085
72,2,50,30.60239478327833
72,2,51,38.226817149969165
72,2,52,34.194877694555714
72,2,53,12.453515089217095
72,2,54,21.061254236061924
72,2,55,13.959683177838203
72,2,56,3.2472819612467467
72,2,57,9.471047397143014
72,2,58,13.420880625210351
72,2,59,0.9446524961101042
72,2,60,18.71230742861209
72,2,61,22.422333863257577
72,2,62,19.51505439037657
72,2,63,9.137356849602538
72,2,64,4.706575033512783
72,2,65,74.99915246198627
72,2,66,74.99915246198627
72,2,67,34.51902863819712
72,2,68,23.373777241008405
72,2,69,34.91875231183177
72,2,70,43.183123304646436
72,2,71,18.947120816048233
72,2,72,5.798139493246083
72,2,73,7.0367731306279655
72,2,74,34.66738002698987
72,2,75,35.13899493223532
72,2,76,3.8130189789520097
72,2,77,10.437976032382531
72,2,78,13.657026510150608
72,2,79,15.033038026117474
72,2,80,23.261609454688898
72,2,81,4.079615048368885
72,2,82,12.308186476940321
72,2,83,24.0819376438761
72,2,84,25.10313573347797
72,2,85,25.236897033205775
72,2,86,25.636646030639998
72,2,87,24.022842969041857
72,2,88,28.76044854822919
72,2,89,58.22894826893757
72,2,90,5.03088627573298
72,2,91,14.588359884433224
72,2,92,19.547796020466496
72,2,93,21.624927184213323
72,2,94,3.057054486000893
72,2,95,57.95242403013891
72,2,96,26.968592055889673
72,2,97,65.54963449072781
72,2,98,65.54963449072781
72,2,99,26.38831259161765
72,2,100,12.651291947586571
72,2,101,0.8999386186387884
72,2,102,27.924019220313866
72,2,103,3.253253279743136
72,2,104,54.15982365010122
72,2,105,52.878067194572985
72,2,106,15.690745076258636
72,2,107,58.172351149226095
72,2,108,7.068791187815491
72,2,109,9.541965850950751
72,2,110,0.9865319776861271
72,2,111,6.339410888414003
72,2,112,3.0638297872340394
72,2,113,9.935893790803005
72,2,114,0.2645004226712744
72,2,115,70.67889105781221
72,2,116,33.29589428866717
72,2,117,38.35821611149836
72,2,118,40.34870931691653
72,2,119,22.6718549580255
72,2,120,30.243156958677492
72,2,121,12.926915512871853
72,2,122,61.443645489288116
72,2,123,25.488769771216052
72,2,124,34.24733313851264
72,2,125,6.38628975347104
72,2,126,5.508476912199584
72,2,127,5.193615838168061
72,2,128,32.57796535118075
72,2,129,22.384391470174307
72,2,130,26.466227553998994
72,2,131,31.040129175092453
72,2,132,10.519230769230802
72,2,133,2.6595744680851015
72,2,134,26.627681197131718
72,2,135,40.80325059530129
72,2,136,51.401874745518796
72,2,137,36.26066602262515
72,2,138,61.09261435491579
72,2,139,1.0067046052791808
72,2,140,100.00000000000038
72,2,141,35.79021970233889
72,2,142,5.35091128876055
72,2,143,36.90222204229493
72,2,144,33.367709509811064
72,2,145,29.273082969447305
72,2,146,26.923184082257055
72,2,147,10.475780195291904
72,2,148,6.864033536696995
72,2,149,13.767689323443719
72,2,150,12.726717601286236
72,2,151,14.569471657630137
72,2,152,11.920808323062355
72,2,153,28.46355090601215
72,2,154,3.0798210583606744
72,2,155,0.22416641893156908
72,2,156,4.984782117415273
72,2,157,4.373581176606877
72,2,158,13.503353341550122
72,2,159,8.528415981979085
72,2,160,23.25568870925189
72,2,161,20.528415981979116
72,2,162,72.91071648116164
72,2,163,36.921436305819014
72,2,164,19.971301618974454
72,2,165,27.942704976216493
72,2,166,45.10767604489778
72,2,167,28.655476191450823
72,2,168,4.9580726428420725
72,2,169,16.373534136406352
72,2,170,17.186684072571584
72,2,171,14.79529703242482
72,2,172,15.670838535813811
72,2,173,34.42903660000581
72,2,174,10.105621144509431
72,2,175,22.09874975751157
72,2,176,48.355555555555554
72,2,177,0.14644994090452257
72,2,178,3.9847917908159345
72,2,179,4.875417317004119
72,2,180,11.553866012613026
72,2,181,0.5147054159584306
72,2,182,2.638225933326581
72,2,183,11.294117647058819
72,2,184,25.599676497034764
72,2,185,4.619544046703626
72,3,0,7.460194804120627
72,3,1,24.96364625546787
72,3,2,56.685516836739545
72,3,3,37.92103220455127
72,3,4,47.62242630667924
72,3,5,19.2587899430429
72,3,6,60.37271448663857
72,3,7,29.526131239809818
72,3,8,60.45774647887324
72,3,9,41.27583419381571
72,3,10,49.04499739153193
72,3,11,22.94724148593183
72,3,12,20.17542659220009
72,3,13,5.810132111120709
72,3,14,9.546018475460695
72,3,15,23.195080148366287
72,3,16,12.673604251951973
72,3,17,2.0735400208983616
72,3,18,3.956348903088533
72,3,19,5.09784687868962
72,3,20,69.45845683173883
72,3,21,9.898437417056428
72,3,22,47.00173475198148
72,3,23,12.076819095843398
72,3,24,6.636487581192201
72,3,25,6.900795596493717
72,3,26,16.436693725718712
72,3,27,23.894914547484326
72,3,28,29.288172974450628
72,3,29,6.731890034261018
72,3,30,84.64759063906585
72,3,31,10.541804157743089
72,3,32,75.40482335751663
72,3,33,18.368028891181353
72,3,34,9.479012285245789
72,3,35,29.307602670353354
72,3,36,13.427209943877452
72,3,37,63.55924825545094
72,3,38,7.834421043242361
72,3,39,5.068239540646881
72,3,40,55.66783825316954
72,3,41,20.041161558972505
72,3,42,8.611452709519684
72,3,43,6.76252127313383
72,3,44,0.06487168330116991
72,3,45,0.3173027674424055
72,3,46,18.421973068970647
72,3,47,7.750790967726758
72,3,48,20.001059677603678
72,3,49,55.22185627522895
72,3,50,30.93481628552519
72,3,51,39.77241462486152
72,3,52,35.8470307096495
72,3,53,13.360477039695784
72,3,54,22.606851710954263
72,3,55,15.485339731854891
72,3,56,1.7056472287213162
72,3,57,7.9352871573381405
72,3,58,13.156196043291155
72,3,59,1.130090197215163
72,3,60,18.525752632922057
72,3,61,22.324845226876864
72,3,62,19.44338183156773
72,3,63,9.110184333201826
72,3,64,4.751418773129442
72,3,65,77.21152736509381
72,3,66,77.21152736509381
72,3,67,34.402707372122514
72,3,68,23.345052009384794
72,3,69,34.81954815556787
72,3,70,43.05964367304679
72,3,71,18.903902046225582
72,3,72,5.761169220265259
72,3,73,7.071445816022412
72,3,74,34.51075037678636
72,3,75,34.980234492869734
72,3,76,3.830159008279374
72,3,77,10.596194295515424
72,3,78,13.643686960304688
72,3,79,14.933833869853574
72,3,80,23.162405298425
72,3,81,3.9999715975893633
72,3,82,12.228543026160798
72,3,83,24.067646916238886
72,3,84,25.096896213098812
72,3,85,25.230624265730928
72,3,86,25.629510010498493
72,3,87,24.0130938565758
72,3,88,28.75197899039193
72,3,89,58.23898451873065
72,3,90,5.010530672008313
72,3,91,14.622539059990272
72,3,92,19.546530644496617
72,3,93,21.623527350534847
72,3,94,3.0628915957544955
72,3,95,57.17367877458278
72,3,96,26.97663642543498
72,3,97,65.70025103895216
72,3,98,65.70025103895216
72,3,99,26.351914426598768
72,3,100,12.624055792069019
72,3,101,0.8413872506868634
72,3,102,27.89678306479631
72,3,103,4.186665625022588
72,3,104,53.98707080812626
72,3,105,52.68949526722905
72,3,106,15.71804096620551
72,3,107,57.73668754254718
72,3,108,5.8149167281364305
72,3,109,8.99811668771646
72,3,110,1.6048810262949693
72,3,111,5.771618680257438
72,3,112,3.0638297872340394
72,3,113,10.252690391087622
72,3,114,0.12396859994722109
72,3,115,70.6147258058265
72,3,116,32.97909768838257
72,3,117,38.07442581998357
72,3,118,40.98702719362215
72,3,119,22.288485999087968
72,3,120,30.52825199986689
72,3,121,12.679505448391392
72,3,122,60.76880591178704
72,3,123,25.20882494557206
72,3,124,34.0013368458292
72,3,125,6.025119668111669
72,3,126,5.196950634285571
72,3,127,5.117121088147289
72,3,128,32.594545905561695
72,3,129,22.393159611042076
72,3,130,26.475431255111175
72,3,131,31.048897315960204
72,3,132,10.519230769230802
72,3,133,2.6595744680851015
72,3,134,26.634363042205205
72,3,135,40.81065690466723
72,3,136,51.40855659059228
72,3,137,36.260666022625145
72,3,138,61.09261435491579
72,3,139,1.0067046052791808
72,3,140,100.00000000000038
72,3,141,35.79021970233888
72,3,142,5.350911288760544
72,3,143,36.91546952162524
72,3,144,33.38095698914137
72,3,145,29.28633044877761
72,3,146,26.984182903654364
72,3,147,10.372407312937137
72,3,148,6.77554791729653
72,3,149,13.837474206263634
72,3,150,12.638301879851706
72,3,151,14.474439746440702
72,3,152,11.801464384471515
72,3,153,28.443170157990178
72,3,154,2.975767519604621
72,3,155,0.2859840164550179
72,3,156,4.896366395980747
72,3,157,4.4781162789152535
72,3,158,13.598828492422788
72,3,159,8.517032882822267
72,3,160,23.24430561009508
72,3,161,20.517032882822306
72,3,162,72.68545705798036
72,3,163,36.85028343264396
72,3,164,19.96053640281211
72,3,165,27.9128954355761
72,3,166,45.03512919550129
72,3,167,28.58293188591964
72,3,168,5.005793140807283
72,3,169,16.381129251074338
72,3,170,17.00421819002748
72,3,171,14.787701917756838
72,3,172,15.489694869809881
72,3,173,34.25265476708332
72,3,174,9.924477478505498
72,3,175,22.443181818181824
72,3,176,48.355555555555554
72,3,177,0.10649168337204101
72,3,178,4.028199682092232
72,3,179,4.805185522287439
72,3,180,11.624499131870945
72,3,181,0.4440722967005126
72,3,182,2.695710855909535
72,3,183,11.294117647058819
72,3,184,25.885346194453625
72,3,185,4.905213744122506
72,4,0,7.631367810927022
72,4,1,25.46796993739196
72,4,2,57.783770146830435
72,4,3,38.680140474763704
72,4,4,48.55872089003096
72,4,5,19.604175435485548
72,4,6,61.26054852320678
72,4,7,30.09924151827873
72,4,8,61.34683098591549
72,4,9,42.039361230742855
72,4,10,49.95896988826997
72,4,11,23.441603300872902
72,4,12,20.611500261258165
72,4,13,5.951250844122889
72,4,14,9.684968760033282
72,4,15,23.457118347201156
72,4,16,12.67212005850914
72,4,17,1.826303221107577
72,4,18,3.760348116908875
72,4,19,4.992691642255439
72,4,20,70.67530734887166
72,4,21,10.324041586519655
72,4,22,47.8189834478929
72,4,23,12.172082287850353
72,4,24,6.731688992805812
72,4,25,6.846189351808969
72,4,26,16.73582282892336
72,4,27,24.349666520895685
72,4,28,29.85528449842379
72,4,29,6.342982218590593
72,4,30,85.961358909133
72,4,31,10.82434177376
72,4,32,76.8109137014064
72,4,33,18.7051758920498
72,4,34,9.62848851646465
72,4,35,29.90083011264142
72,4,36,13.33307512312352
72,4,37,64.70413387574216
72,4,38,8.042552301323486
72,4,39,5.228078046461195
72,4,40,56.87582864456955
72,4,41,20.41638408797011
72,4,42,8.698133425569473
72,4,43,6.464745445458152
72,4,44,0.6334608013974228
72,4,45,0.3485832601574327
72,4,46,18.83057516450119
72,4,47,8.339533657021265
72,4,48,20.388009220632135
72,4,49,56.62418150902876
72,4,50,31.388288949593885
72,4,51,39.73707164999481
72,4,52,35.67034808198744
72,4,53,13.150482516618197
72,4,54,22.213892842047777
72,4,55,14.955162307580148
72,4,56,2.6029014577796468
72,4,57,8.959041915548486
72,4,58,13.603581347316462
72,4,59,1.0322214512812808
72,4,60,19.03384950383149
72,4,61,22.826642303806224
72,4,62,19.91363034857564
72,4,63,9.355435537154461
72,4,64,4.925871765447753
72,4,65,77.67316231614474
72,4,66,77.67316231614474
72,4,67,35.225672066331
72,4,68,23.89003185356329
72,4,69,35.59542317712857
72,4,70,44.019292347413725
72,4,71,19.319282678131657
72,4,72,5.89962735117286
72,4,73,7.201479433363304
72,4,74,35.308494946938545
72,4,75,35.788831577102
72,4,76,3.9042322242785144
72,4,77,10.754067307798687
72,4,78,13.939140775187301
72,4,79,15.295423177128557
72,4,80,23.69542317712855
72,4,81,4.124019916737278
72,4,82,12.524019916737277
72,4,83,24.566399004730894
72,4,84,25.61372793132713
72,4,85,25.750209906142707
72,4,86,26.158422563305134
72,4,87,24.419514806357352
72,4,88,29.246606267916857
72,4,89,59.308796342001415
72,4,90,5.17271867219691
72,4,91,14.786483397751804
72,4,92,19.89098007206055
72,4,93,22.004577663414896
72,4,94,3.1278629230775823
72,4,95,58.75241994452847
72,4,96,27.469858897090344
72,4,97,67.04899934240794
72,4,98,67.04899934240794
72,4,99,27.033393448472072
72,4,100,12.986190188091115
72,4,101,1.0817084947313715
72,4,102,28.57709927900023
72,4,103,4.201905028692583
72,4,104,55.09795145261116
72,4,105,53.74817175321179
72,4,106,16.211864727534685
72,4,107,59.40291325370214
72,4,108,6.516662027371034
72,4,109,9.437404478867323
72,4,110,1.351992167863174
72,4,111,6.154774487370944
72,4,112,3.127659574468082
72,4,113,10.451913199610177
72,4,114,0.10892417566588054
72,4,115,72.63018664621438
72,4,116,33.680537131515656
72,4,117,38.65129395036555
72,4,118,43.020246423591566
72,4,119,22.460566043806256
72,4,120,31.19842579437166
72,4,121,12.914009799137254
72,4,122,61.95394340591475
72,4,123,25.70045750569292
72,4,124,34.680215457427934
72,4,125,5.780955241504572
72,4,126,4.98634727009987
72,4,127,3.5984679107513107
72,4,128,31.569471000250665
72,4,129,21.958505586099232
72,4,130,26.081058237230444
72,4,131,30.794571159869843
72,4,132,10.788461538461569
72,4,133,2.659574468085101
72,4,134,26.52348341838124
72,4,135,40.92293294177794
72,4,136,51.81380599902635
72,4,137,36.85335018502283
72,4,138,62.091179161889684
72,4,139,0.558047392700633
72,4,140,100.00000000000036
72,4,141,35.7902197023389
72,4,142,5.932018832464936
72,4,143,36.57304844229784
72,4,144,32.964900232053914
72,4,145,28.78496897209921
72,4,146,27.027112704651557
72,4,147,11.196424515630634
72,4,148,7.0930888358553545
72,4,149,13.531724593204695
72,4,150,13.421563680662283
72,4,151,15.082767400146613
72,4,152,12.432587810556587
72,4,153,27.779914466430398
72,4,154,1.912728446915031
72,4,155,0.23426833286997892
72,4,156,5.51833787421067
72,4,157,4.233955859838735
72,4,158,13.573929751554736
72,4,159,7.993066814482179
72,4,160,23.02715772357317
72,4,161,20.243066814482216
72,4,162,74.21580799764969
72,4,163,37.664484223165026
72,4,164,20.426297546286023
72,4,165,28.56852301477207
72,4,166,46.02798965232759
72,4,167,29.266557764273532
72,4,168,5.074146422900936
72,4,169,16.716683569841738
72,4,170,17.589944190354878
72,4,171,15.101498248340084
72,4,172,16.042190971584184
72,4,173,35.21967072906537
72,4,174,10.361031551294293
72,4,175,22.443181818181824
72,4,176,49.36296296296297
72,4,177,0.15670166562405846
72,4,178,4.059985960365199
72,4,179,4.946517200731404
72,4,180,11.825216986693013
72,4,181,0.4947830133070117
72,4,182,2.728275001912914
72,4,183,11.52941176470588
72,4,184,26.642406089698223
72,4,185,5.22518754665189
72,5,0,7.632314864866424
72,5,1,25.46702288345267
72,5,2,57.77966040340702
72,5,3,38.678281918613514
72,5,4,48.555363736565845
72,5,5,19.600818282020423
72,5,6,61.26054852320678
72,5,7,30.09700882155905
72,5,8,61.34683098591549
72,5,9,42.03457106622282
72,5,10,49.95361256908403
72,5,11,23.438647041018886
72,5,12,20.612447315197567
72,5,13,5.952457745986896
72,5,14,9.68136596119266
72,5,15,23.449891644414187
72,5,16,12.663702537087504
72,5,17,1.8168142461438301
72,5,18,3.751521410418151
72,5,19,4.992133984697714
72,5,20,70.62778007259001
72,5,21,10.324620420946697
72,5,22,47.79642594435756
72,5,23,12.150307125478097
72,5,24,6.718391833310393
72,5,25,6.835711211085147
72,5,26,16.722450544233055
72,5,27,24.336369361400266
72,5,28,29.841987338928373
72,5,29,6.391437934382986
72,5,30,85.9749882885816
72,5,31,10.826766671144094
72,5,32,76.80711289131342
72,5,33,18.701896503691327
72,5,34,9.625030252377528
72,5,35,29.891008051192447
72,5,36,13.337305698459609
72,5,37,64.69865646047455
72,5,38,8.054157513098739
72,5,39,5.231986358614449
72,5,40,56.85839798553428
72,5,41,20.4085577740384
72,5,42,8.697687923203674
72,5,43,6.41170079662665
72,5,44,0.7011467376244587
72,5,45,0.3585067767641129
72,5,46,18.840555386917053
72,5,47,8.391200522766272
72,5,48,20.37604662527066
72,5,49,56.725496191622504
72,5,50,31.273814341402577
72,5,51,39.35308627395776
72,5,52,35.259890244758054
72,5,53,13.165273828351351
72,5,54,21.829907466010727
72,5,55,14.576131017018376
72,5,56,2.9859023374373654
72,5,57,9.340583347107346
72,5,58,13.516920007783954
72,5,59,1.0929362819717048
72,5,60,18.97276892114894
72,5,61,22.79774089708884
72,5,62,19.897280151800846
72,5,63,9.34234982554642
72,5,64,4.910062492368504
72,5,65,76.74929218982801
72,5,66,76.74929218982801
72,5,67,35.18424118591404
72,5,68,23.876198387006216
72,5,69,35.64778858416405
72,5,70,44.08265913097746
72,5,71,19.33885594377375
72,5,72,5.916370747083568
72,5,73,7.185776587480946
72,5,74,35.38442111554341
72,5,75,35.865790645014066
72,5,76,3.917401479967447
72,5,77,10.801048693408422
72,5,78,13.978969325354809
72,5,79,15.347788584164032
72,5,80,23.747788584164027
72,5,81,4.16753381657832
72,5,82,12.567533816578317
72,5,83,24.500371764574165
72,5,84,25.54888154633341
72,5,85,25.685017989147262
72,5,86,26.09796713070449
72,5,87,24.39296708009238
72,5,88,29.21753206257266
72,5,89,59.27292973634434
72,5,90,5.1840754269104385
72,5,91,14.755929556458225
72,5,92,19.86282906284999
72,5,93,21.97343535337119
72,5,94,3.112186462017796
72,5,95,58.423630351352784
72,5,96,27.412732242482203
72,5,97,66.82521346884607
72,5,98,66.82521346884607
72,5,99,27.06136585084718
72,5,100,13.007121482316883
72,5,101,1.1773857709832782
72,5,102,28.598030573225998
72,5,103,3.736522504901622
72,5,104,55.09683538449466
72,5,105,53.752307820878755
72,5,106,16.265032830184314
72,5,107,59.351433357484375
72,5,108,6.463495339209917
72,5,109,9.414344228580573
72,5,110,1.3782113565453593
72,5,111,6.130699005939503
72,5,112,3.127659574468082
72,5,113,10.448654122375967
72,5,114,0.10492776109995434
72,5,115,72.56254737985687
72,5,116,33.68379620874987
72,5,117,38.68313062550582
72,5,118,42.86125290118197
72,5,119,22.50357383290085
72,5,120,31.150949404084997
72,5,121,12.955210574615917
72,5,122,62.066323288176704
72,5,123,25.747076239381023
72,5,124,34.72118079990387
72,5,125,5.9046450455724315
72,5,126,5.093035575247939
72,5,127,3.6298059371615503
72,5,128,31.57692558537179
72,5,129,21.962447725243155
72,5,130,26.08519620341625
72,5,131,30.798513299013774
72,5,132,10.788461538461572
72,5,133,2.659574468085101
72,5,134,26.52648756297871
72,5,135,40.92626280411748
72,5,136,51.81681014362384
72,5,137,36.85335018502283
72,5,138,62.091179161889684
72,5,139,0.5580473927006424
72,5,140,100.00000000000038
72,5,141,35.79021970233891
72,5,142,5.932018832464936
72,5,143,36.573669173297425
72,5,144,32.96552096305349
72,5,145,28.78558970309879
72,5,146,27.029970898156495
72,5,147,11.203912001294954
72,5,148,7.115091995559824
72,5,149,13.534994471117907
72,5,150,13.42796779198879
72,5,151,15.08537898817504
72,5,152,12.43586752152303
72,5,153,27.778959495165605
72,5,154,1.9078528584720837
72,5,155,0.2313717743515466
72,5,156,5.5247419855371644
72,5,157,4.231083113007447
72,5,158,13.571305982781585
72,5,159,7.99253344188038
72,5,160,23.026624350971368
72,5,161,20.242533441880415
72,5,162,74.21580799764969
72,5,163,37.66448422316502
72,5,164,20.426297546286023
72,5,165,28.56852301477207
72,5,166,46.027989652327584
72,5,167,29.266557764273536
72,5,168,5.0741464229009345
72,5,169,16.716683569841738
72,5,170,17.589944190354874
72,5,171,15.101498248340084
72,5,172,16.042190971584184
72,5,173,35.21967072906537
72,5,174,10.36103155129429
72,5,175,22.443181818181824
72,5,176,49.36296296296297
72,5,177,0.1677904108953626
72,5,178,4.047939913343849
72,5,179,4.946715262974856
72,5,180,11.825017792665314
72,5,181,0.49498220733471054
72,5,182,2.7016074652078665
72,5,183,11.52941176470588
72,5,184,26.610358575649734
72,5,185,5.193140032603406
72,6,0,7.632743786105248
72,6,1,25.466593962214525
72,6,2,57.77776518623538
72,6,3,38.67744017753342
72,6,4,48.55384327995553
72,6,5,19.599297825410105
72,6,6,61.26054852320678
72,6,7,30.095986087006555
72,6,8,61.34683098591549
72,6,9,42.03236207137378
72,6,10,49.95114202961988
72,6,11,23.437462989377295
72,6,12,20.61287623643639
72,6,13,5.953004352490461
72,6,14,9.67973425165964
72,6,15,23.446379800554112
72,6,16,12.659593380093161
72,6,17,1.8122030424666768
72,6,18,3.747212502736587
72,6,19,4.992297313086412
72,6,20,70.60172640625987
72,6,21,10.324450890214107
72,6,22,47.78498910726843
72,6,23,12.139266941698422
72,6,24,6.7082995437862865
72,6,25,6.83256923693365
72,6,26,16.71230123612406
72,6,27,24.326277071876152
72,6,28,29.831895049404267
72,6,29,6.4368716257109755
72,6,30,85.99025031558618
72,6,31,10.8299149511966
72,6,32,76.80473516282454
72,6,33,18.6991946954648
72,6,34,9.622181072793195
72,6,35,29.887163309590235
72,6,36,13.339243604103016
72,6,37,64.69154505141478
72,6,38,8.064164790998301
72,6,39,5.235206321843321
72,6,40,56.842300778751486
72,6,41,20.401663838068746
72,6,42,8.697902786728651
72,6,43,6.380964552306673
72,6,44,0.7378205746950687
72,6,45,0.3700975258056303
72,6,46,18.852212368810235
72,6,47,8.42113842307792
72,6,48,20.362074215467185
72,6,49,56.843832574450246
72,6,50,31.21569903201819
72,6,51,39.11703186161399
72,6,52,35.00756192809389
72,6,53,13.168249346513983
72,6,54,21.593853053666955
72,6,55,14.343122121010744
72,6,56,3.2213515321640767
72,6,57,9.57513534838656
72,6,58,13.374401723383386
72,6,59,1.1927844213421706
72,6,60,18.872319286963002
72,6,61,22.75941614516627
72,6,62,19.892098526283068
72,6,63,9.308051987942015
72,6,64,4.7910550200772395
72,6,65,75.94830493490278
72,6,66,75.94830493490278
72,6,67,35.105900952358134
72,6,68,23.839940672967273
72,6,69,35.61703689988318
72,6,70,44.04544686753175
72,6,71,19.327361506521246
72,6,72,5.906538156180823
72,6,73,7.194998113412334
72,6,74,35.33983332948819
72,6,75,35.820596286887955
72,6,76,3.9096678096670208
72,6,77,10.773458785888575
72,6,78,13.955579933971181
72,6,79,15.31703689988317
72,6,80,23.71703689988316
72,6,81,4.1419801966315815
72,6,82,12.541980196631583
72,6,83,24.539146386183827
72,6,84,25.586962708516126
72,6,85,25.72330206565124
72,6,86,26.13346969779308
72,6,87,24.4005007388784
72,6,88,29.228650699055876
72,6,89,59.31326148900773
72,6,90,5.148985756177183
72,6,91,14.8235876808371
72,6,92,19.882605631628987
72,6,93,21.99531336250078
72,6,94,3.131699170608772
72,6,95,58.264987192793484
72,6,96,27.46665314348836
72,6,97,66.84039504620038
72,6,98,66.84039504620038
72,6,99,26.992788857393197
72,6,100,12.95580643229525
72,6,101,1.0285070530917266
72,6,102,28.54671552320436
72,6,103,3.580049599107097
72,6,104,55.2641247351318
72,6,105,53.960053640966876
72,6,106,16.25754840836168
72,6,107,59.31128348684964
72,6,108,6.413644483447261
72,6,109,9.392722170659413
72,6,110,1.4027953402091253
72,6,111,6.108125033518669
72,6,112,3.127659574468082
72,6,113,10.449704344560246
72,6,114,0.10621558674294278
72,6,115,72.51509590381168
72,6,116,33.682745986565585
72,6,117,38.7021901605835
72,6,118,42.75794415736302
72,6,119,22.529321134126562
72,6,120,31.12086198018764
72,6,121,12.981320925239476
72,6,122,62.13754229060575
72,6,123,25.776620136749003
72,6,124,34.74714194852386
72,6,125,5.95392047417995
72,6,126,5.135537962596668
72,6,127,3.6496659239679765
72,6,128,31.58164981274385
72,6,129,21.964945994609657
72,6,130,26.08781857512465
72,6,131,30.801011568380265
72,6,132,10.788461538461569
72,6,133,2.659574468085101
72,6,134,26.52839139289095
72,6,135,40.92837305258254
72,6,136,51.81871397353607
72,6,137,36.85335018502283
72,6,138,62.0911791618897
72,6,139,0.5580473927006424
72,6,140,100.00000000000038
72,6,141,35.79021970233891
72,6,142,5.932018832464932
72,6,143,36.57406255191356
72,6,144,32.96591434166963
72,6,145,28.78598308171494
72,6,146,27.03178223383396
72,6,147,11.208657078874516
72,6,148,7.129036155785825
72,6,149,13.537066705385781
72,6,150,13.432026297932545
72,6,151,15.087034041467485
72,6,152,12.437945987335468
72,6,153,27.77835429698014
72,6,154,1.904763030131184
72,6,155,0.2295361254435134
72,6,156,5.528800491480917
72,6,157,4.229262554385768
72,6,158,13.569643210131632
72,6,159,7.992195425290051
72,6,160,23.026286334381037
72,6,161,20.242195425290085
72,6,162,74.21580799764969
72,6,163,37.66448422316502
72,6,164,20.426297546286023
72,6,165,28.56852301477206
72,6,166,46.027989652327584
72,6,167,29.266557764273532
72,6,168,5.0741464229009345
72,6,169,16.716683569841738
72,6,170,17.589944190354874
72,6,171,15.101498248340084
72,6,172,16.042190971584187
72,6,173,35.21967072906537
72,6,174,10.361031551294296
72,6,175,22.443181818181824
72,6,176,49.36296296296297
72,6,177,0.1774137065998511
72,6,178,4.037485829520988
72,6,179,4.946619738562285
72,6,180,11.825113862931671
72,6,181,0.49488613706835044
72,6,182,2.690583474252914
72,6,183,11.52941176470588
72,6,184,26.591172818485447
72,6,185,5.173954275439116
72,7,0,7.632756692397495
72,7,1,25.46658105592275
72,7,2,57.777732283188186
72,7,3,38.677414849442414
72,7,4,48.55379752923186
72,7,5,19.599252074686436
72,7,6,61.26054852320678
72,7,7,30.09596352562981
72,7,8,61.34683098591549
72,7,9,42.032323720802225
72,7,10,49.95109913834718
72,7,11,23.437317211782982
72,7,12,20.612889142728637
72,7,13,5.953020799946502
72,7,14,9.679685153322039
72,7,15,23.446444052255995
72,7,16,12.659680911731039
72,7,17,1.8122874077448028
72,7,18,3.747304289384676
72,7,19,4.992006372614307
72,7,20,70.60416393670467
72,7,21,10.32475287905856
72,7,22,47.785753572105484
72,7,23,12.140004893304129
72,7,24,6.7110479994616945
72,7,25,6.83200724707032
72,7,26,16.715065219797644
72,7,27,24.329025527551572
72,7,28,29.83464350507968
72,7,29,6.420834800662499
72,7,30,85.98399814624842
72,7,31,10.82849694429765
72,7,32,76.80515253117724
72,7,33,18.700013910809062
72,7,34,9.623044972610778
72,7,35,29.88661818130098
72,7,36,13.339286354022065
72,7,37,64.69474807876297
72,7,38,8.060950821026857
72,7,39,5.2342299967070085
72,7,40,56.84788109362883
72,7,41,20.403933811550758
72,7,42,8.697603243213639
72,7,43,6.384136864645605
72,7,44,0.7331536425139664
72,7,45,0.37018287581085935
72,7,46,18.85229820652978
72,7,47,8.418048508462068
72,7,48,20.361971327789647
72,7,49,56.84470395997133
72,7,50,31.217341738927967
72,7,51,39.12238195277878
72,7,52,35.01328086164063
72,7,53,13.171064736252186
72,7,54,21.599203144831733
72,7,55,14.348403186606895
72,7,56,3.216015158046126
