day,slot,participant,site,portfolio,pretest_measured_energy_share,participant_bus_zero_based,exact_shapley_value_usd,grand_coalition_value_usd,budget_residual_usd,coalitions_enumerated,network,checkpoint_schema_version,panel_checksum,day_solve_seconds
69,67,8,4,Batch portfolio,0.6625785604617667,20,0.0,0.0,-1.4210854715202004e-14,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.72550098300053
69,68,1,1,Inference portfolio,0.3360858524341381,2,12.964481943200862,0.0,-1.4210854715202004e-14,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.72550098300053
69,68,2,1,Batch portfolio,0.6639141475658619,2,25.63004834488065,0.0,-1.4210854715202004e-14,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.72550098300053
69,68,3,2,Inference portfolio,0.30397103703587725,7,-11.724277229261125,0.0,-1.4210854715202004e-14,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.72550098300053
69,68,4,2,Batch portfolio,0.6960289629641228,7,-26.870253058820406,0.0,-1.4210854715202004e-14,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.72550098300053
69,68,5,3,Inference portfolio,0.3194660181587846,14,0.0,0.0,-1.4210854715202004e-14,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.72550098300053
69,68,6,3,Batch portfolio,0.6805339818412154,14,0.0,0.0,-1.4210854715202004e-14,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.72550098300053
69,68,7,4,Inference portfolio,0.3374214395382333,20,0.0,0.0,-1.4210854715202004e-14,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.72550098300053
69,68,8,4,Batch portfolio,0.6625785604617667,20,0.0,0.0,-1.4210854715202004e-14,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.72550098300053
69,69,1,1,Inference portfolio,0.3360858524341381,2,12.32642271293313,0.0,-7.105427357601002e-15,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.72550098300053
69,69,2,1,Batch portfolio,0.6639141475658619,2,24.341371549777094,0.0,-7.105427357601002e-15,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.72550098300053
69,69,3,2,Inference portfolio,0.30397103703587725,7,-11.147869234866292,0.0,-7.105427357601002e-15,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.72550098300053
69,69,4,2,Batch portfolio,0.6960289629641228,7,-25.519925027843936,0.0,-7.105427357601002e-15,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.72550098300053
69,69,5,3,Inference portfolio,0.3194660181587846,14,0.0,0.0,-7.105427357601002e-15,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.72550098300053
69,69,6,3,Batch portfolio,0.6805339818412154,14,0.0,0.0,-7.105427357601002e-15,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.72550098300053
69,69,7,4,Inference portfolio,0.3374214395382333,20,0.0,0.0,-7.105427357601002e-15,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.72550098300053
69,69,8,4,Batch portfolio,0.6625785604617667,20,0.0,0.0,-7.105427357601002e-15,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.72550098300053
69,70,1,1,Inference portfolio,0.3360858524341381,2,8.62683193192516,0.0,-1.7763568394002505e-14,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.72550098300053
69,70,2,1,Batch portfolio,0.6639141475658619,2,17.041704453776216,0.0,-1.7763568394002505e-14,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.72550098300053
69,70,3,2,Inference portfolio,0.30397103703587725,7,-7.802491624354537,0.0,-1.7763568394002505e-14,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.72550098300053
69,70,4,2,Batch portfolio,0.6960289629641228,7,-17.866044761346856,0.0,-1.7763568394002505e-14,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.72550098300053
69,70,5,3,Inference portfolio,0.3194660181587846,14,0.0,0.0,-1.7763568394002505e-14,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.72550098300053
69,70,6,3,Batch portfolio,0.6805339818412154,14,0.0,0.0,-1.7763568394002505e-14,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.72550098300053
69,70,7,4,Inference portfolio,0.3374214395382333,20,0.0,0.0,-1.7763568394002505e-14,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.72550098300053
69,70,8,4,Batch portfolio,0.6625785604617667,20,0.0,0.0,-1.7763568394002505e-14,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.72550098300053
69,71,1,1,Inference portfolio,0.3360858524341381,2,6.703066985080839,-0.06908557923816261,5.245803791353865e-15,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.72550098300053
69,71,2,1,Batch portfolio,0.6639141475658619,2,13.241441052175349,-0.06908557923816261,5.245803791353865e-15,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.72550098300053
69,71,3,2,Inference portfolio,0.30397103703587725,7,-6.062552791255707,-0.06908557923816261,5.245803791353865e-15,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.72550098300053
69,71,4,2,Batch portfolio,0.6960289629641228,7,-13.881955246000901,-0.06908557923816261,5.245803791353865e-15,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.72550098300053
69,71,5,3,Inference portfolio,0.3194660181587846,14,-0.022070494911228394,-0.06908557923816261,5.245803791353865e-15,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.72550098300053
69,71,6,3,Batch portfolio,0.6805339818412154,14,-0.047015084326509755,-0.06908557923816261,5.245803791353865e-15,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.72550098300053
69,71,7,4,Inference portfolio,0.3374214395382333,20,0.0,-0.06908557923816261,5.245803791353865e-15,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.72550098300053
69,71,8,4,Batch portfolio,0.6625785604617667,20,0.0,-0.06908557923816261,5.245803791353865e-15,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.72550098300053
70,64,1,1,Inference portfolio,0.3360858524341381,2,2.3158854538766427,0.0,-2.6645352591003757e-15,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.611912719999964
70,64,2,1,Batch portfolio,0.6639141475658619,2,4.57450220249484,0.0,-2.6645352591003757e-15,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.611912719999964
70,64,3,2,Inference portfolio,0.30397103703587725,7,-2.0944764746397317,0.0,-2.6645352591003757e-15,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.611912719999964
70,64,4,2,Batch portfolio,0.6960289629641228,7,-4.795911181731754,0.0,-2.6645352591003757e-15,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.611912719999964
70,64,5,3,Inference portfolio,0.3194660181587846,14,0.0,0.0,-2.6645352591003757e-15,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.611912719999964
70,64,6,3,Batch portfolio,0.6805339818412154,14,0.0,0.0,-2.6645352591003757e-15,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.611912719999964
70,64,7,4,Inference portfolio,0.3374214395382333,20,0.0,0.0,-2.6645352591003757e-15,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.611912719999964
70,64,8,4,Batch portfolio,0.6625785604617667,20,0.0,0.0,-2.6645352591003757e-15,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.611912719999964
70,65,1,1,Inference portfolio,0.3360858524341381,2,6.339605027076388,1.8189894035458565e-12,1.0658141036401503e-14,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.611912719999964
70,65,2,1,Batch portfolio,0.6639141475658619,2,12.523447318509167,1.8189894035458565e-12,1.0658141036401503e-14,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.611912719999964
70,65,3,2,Inference portfolio,0.30397103703587725,7,-5.733821583148705,1.8189894035458565e-12,1.0658141036401503e-14,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.611912719999964
70,65,4,2,Batch portfolio,0.6960289629641228,7,-13.129230762435022,1.8189894035458565e-12,1.0658141036401503e-14,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.611912719999964
70,65,5,3,Inference portfolio,0.3194660181587846,14,0.0,1.8189894035458565e-12,1.0658141036401503e-14,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.611912719999964
70,65,6,3,Batch portfolio,0.6805339818412154,14,0.0,1.8189894035458565e-12,1.0658141036401503e-14,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.611912719999964
70,65,7,4,Inference portfolio,0.3374214395382333,20,0.0,1.8189894035458565e-12,1.0658141036401503e-14,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.611912719999964
70,65,8,4,Batch portfolio,0.6625785604617667,20,0.0,1.8189894035458565e-12,1.0658141036401503e-14,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.611912719999964
70,66,1,1,Inference portfolio,0.3360858524341381,2,2.652540741141213,0.0,5.329070518200751e-15,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.611912719999964
70,66,2,1,Batch portfolio,0.6639141475658619,2,5.243276682010223,0.0,5.329070518200751e-15,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.611912719999964
70,66,3,2,Inference portfolio,0.30397103703587725,7,-2.39892902883912,0.0,5.329070518200751e-15,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.611912719999964
70,66,4,2,Batch portfolio,0.6960289629641228,7,-5.496888394312311,0.0,5.329070518200751e-15,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.611912719999964
70,66,5,3,Inference portfolio,0.3194660181587846,14,0.0,0.0,5.329070518200751e-15,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.611912719999964
70,66,6,3,Batch portfolio,0.6805339818412154,14,0.0,0.0,5.329070518200751e-15,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.611912719999964
70,66,7,4,Inference portfolio,0.3374214395382333,20,0.0,0.0,5.329070518200751e-15,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.611912719999964
70,66,8,4,Batch portfolio,0.6625785604617667,20,0.0,0.0,5.329070518200751e-15,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.611912719999964
70,67,1,1,Inference portfolio,0.3360858524341381,2,4.7043871786187665,0.0,-8.881784197001252e-15,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.611912719999964
70,67,2,1,Batch portfolio,0.6639141475658619,2,9.293188573372385,0.0,-8.881784197001252e-15,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.611912719999964
70,67,3,2,Inference portfolio,0.30397103703587725,7,-4.254857617320949,0.0,-8.881784197001252e-15,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.611912719999964
70,67,4,2,Batch portfolio,0.6960289629641228,7,-9.742718134670211,0.0,-8.881784197001252e-15,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.611912719999964
70,67,5,3,Inference portfolio,0.3194660181587846,14,0.0,0.0,-8.881784197001252e-15,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.611912719999964
70,67,6,3,Batch portfolio,0.6805339818412154,14,0.0,0.0,-8.881784197001252e-15,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.611912719999964
70,67,7,4,Inference portfolio,0.3374214395382333,20,0.0,0.0,-8.881784197001252e-15,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.611912719999964
70,67,8,4,Batch portfolio,0.6625785604617667,20,0.0,0.0,-8.881784197001252e-15,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.611912719999964
70,68,1,1,Inference portfolio,0.3360858524341381,2,5.385695554937375,0.0,-2.842170943040401e-14,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.611912719999964
70,68,2,1,Batch portfolio,0.6639141475658619,2,10.639065725347011,0.0,-2.842170943040401e-14,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.611912719999964
70,68,3,2,Inference portfolio,0.30397103703587725,7,-4.871063304620443,0.0,-2.842170943040401e-14,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.611912719999964
70,68,4,2,Batch portfolio,0.6960289629641228,7,-11.153697975663974,0.0,-2.842170943040401e-14,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.611912719999964
70,68,5,3,Inference portfolio,0.3194660181587846,14,0.0,0.0,-2.842170943040401e-14,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.611912719999964
70,68,6,3,Batch portfolio,0.6805339818412154,14,0.0,0.0,-2.842170943040401e-14,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.611912719999964
70,68,7,4,Inference portfolio,0.3374214395382333,20,0.0,0.0,-2.842170943040401e-14,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.611912719999964
70,68,8,4,Batch portfolio,0.6625785604617667,20,0.0,0.0,-2.842170943040401e-14,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.611912719999964
70,69,1,1,Inference portfolio,0.3360858524341381,2,8.442829315684627,0.0,-2.1316282072803006e-14,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.611912719999964
70,69,2,1,Batch portfolio,0.6639141475658619,2,16.67822012610788,0.0,-2.1316282072803006e-14,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.611912719999964
70,69,3,2,Inference portfolio,0.30397103703587725,7,-7.636071450251017,0.0,-2.1316282072803006e-14,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.611912719999964
70,69,4,2,Batch portfolio,0.6960289629641228,7,-17.484977991541513,0.0,-2.1316282072803006e-14,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.611912719999964
70,69,5,3,Inference portfolio,0.3194660181587846,14,0.0,0.0,-2.1316282072803006e-14,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.611912719999964
70,69,6,3,Batch portfolio,0.6805339818412154,14,0.0,0.0,-2.1316282072803006e-14,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.611912719999964
70,69,7,4,Inference portfolio,0.3374214395382333,20,0.0,0.0,-2.1316282072803006e-14,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.611912719999964
70,69,8,4,Batch portfolio,0.6625785604617667,20,0.0,0.0,-2.1316282072803006e-14,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.611912719999964
70,70,1,1,Inference portfolio,0.3360858524341381,2,11.257169999209665,0.0,-1.4210854715202004e-14,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.611912719999964
70,70,2,1,Batch portfolio,0.6639141475658619,2,22.247804732937606,0.0,-1.4210854715202004e-14,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.611912719999964
70,70,3,2,Inference portfolio,0.30397103703587725,7,-10.181690561511921,0.0,-1.4210854715202004e-14,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.611912719999964
70,70,4,2,Batch portfolio,0.6960289629641228,7,-23.323284170635368,0.0,-1.4210854715202004e-14,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.611912719999964
70,70,5,3,Inference portfolio,0.3194660181587846,14,0.0,0.0,-1.4210854715202004e-14,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.611912719999964
70,70,6,3,Batch portfolio,0.6805339818412154,14,0.0,0.0,-1.4210854715202004e-14,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.611912719999964
70,70,7,4,Inference portfolio,0.3374214395382333,20,0.0,0.0,-1.4210854715202004e-14,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.611912719999964
70,70,8,4,Batch portfolio,0.6625785604617667,20,0.0,0.0,-1.4210854715202004e-14,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.611912719999964
70,71,1,1,Inference portfolio,0.3360858524341381,2,13.944966132489439,1.049785346191129,-4.973799150320701e-14,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.611912719999964
70,71,2,1,Batch portfolio,0.6639141475658619,2,27.52990560958064,1.049785346191129,-4.973799150320701e-14,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.611912719999964
70,71,3,2,Inference portfolio,0.30397103703587725,7,-12.29388996760948,1.049785346191129,-4.973799150320701e-14,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.611912719999964
70,71,4,2,Batch portfolio,0.6960289629641228,7,-28.13119642826952,1.049785346191129,-4.973799150320701e-14,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.611912719999964
70,71,5,3,Inference portfolio,0.3194660181587846,14,0.0,1.049785346191129,-4.973799150320701e-14,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.611912719999964
70,71,6,3,Batch portfolio,0.6805339818412154,14,0.0,1.049785346191129,-4.973799150320701e-14,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.611912719999964
70,71,7,4,Inference portfolio,0.3374214395382333,20,0.0,1.049785346191129,-4.973799150320701e-14,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.611912719999964
70,71,8,4,Batch portfolio,0.6625785604617667,20,0.0,1.049785346191129,-4.973799150320701e-14,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.611912719999964
71,64,1,1,Inference portfolio,0.3360858524341381,2,13.592998694228296,0.0,-2.1316282072803006e-14,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.247203303999413
71,64,2,1,Batch portfolio,0.6639141475658619,2,26.83623300974644,0.0,-2.1316282072803006e-14,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.247203303999413
71,64,3,2,Inference portfolio,0.30397103703587725,7,-12.294204180856772,0.0,-2.1316282072803006e-14,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.247203303999413
71,64,4,2,Batch portfolio,0.6960289629641228,7,-28.135027523117984,0.0,-2.1316282072803006e-14,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.247203303999413
71,64,5,3,Inference portfolio,0.3194660181587846,14,0.0,0.0,-2.1316282072803006e-14,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.247203303999413
71,64,6,3,Batch portfolio,0.6805339818412154,14,0.0,0.0,-2.1316282072803006e-14,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.247203303999413
71,64,7,4,Inference portfolio,0.3374214395382333,20,0.0,0.0,-2.1316282072803006e-14,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.247203303999413
71,64,8,4,Batch portfolio,0.6625785604617667,20,0.0,0.0,-2.1316282072803006e-14,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.247203303999413
71,65,1,1,Inference portfolio,0.3360858524341381,2,12.344466419740451,0.0,-2.1316282072803006e-14,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.247203303999413
71,65,2,1,Batch portfolio,0.6639141475658619,2,24.379222566068453,0.0,-2.1316282072803006e-14,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.247203303999413
71,65,3,2,Inference portfolio,0.30397103703587725,7,-11.16374072584494,0.0,-2.1316282072803006e-14,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.247203303999413
71,65,4,2,Batch portfolio,0.6960289629641228,7,-25.559948259963985,0.0,-2.1316282072803006e-14,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.247203303999413
71,65,5,3,Inference portfolio,0.3194660181587846,14,0.0,0.0,-2.1316282072803006e-14,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.247203303999413
71,65,6,3,Batch portfolio,0.6805339818412154,14,0.0,0.0,-2.1316282072803006e-14,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.247203303999413
71,65,7,4,Inference portfolio,0.3374214395382333,20,0.0,0.0,-2.1316282072803006e-14,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.247203303999413
71,65,8,4,Batch portfolio,0.6625785604617667,20,0.0,0.0,-2.1316282072803006e-14,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.247203303999413
71,66,1,1,Inference portfolio,0.3360858524341381,2,9.572249375194279,1.8189894035458565e-12,0.0,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.247203303999413
71,66,2,1,Batch portfolio,0.6639141475658619,2,18.907427298033028,1.8189894035458565e-12,0.0,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.247203303999413
71,66,3,2,Inference portfolio,0.30397103703587725,7,-8.657753829342557,1.8189894035458565e-12,0.0,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.247203303999413
71,66,4,2,Batch portfolio,0.6960289629641228,7,-19.82192284388293,1.8189894035458565e-12,0.0,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.247203303999413
71,66,5,3,Inference portfolio,0.3194660181587846,14,0.0,1.8189894035458565e-12,0.0,256,IEEE RTS 24-bus,2,3e3d0737d91acb37be515001f911d304bfce93540e3d063ca4640a87bd55fa9f,14.247203303999413
